38.7817431,-76.0871066,Easton,NWC Hwy 322 & Hwy 33,28539 Marlboro Ave,Easton,MD,21601-2752,Talbot County
38.7831926,-89.9484513,Edwardsville,NEC Hwy 159 & Goshen Rd,2350 Troy Rd,Edwardsville,IL,62025-2584,Madison County
38.784201,-97.6090078,Salina,NEC S 9th St & Schilling,2939 Market Pl,Salina,KS,67401-8598,Saline County
38.7871691,-90.5624079,St Charles,SEC Muegge Rd & Mexico Rd,3881 Mexico Rd,Saint Charles,MO,63303-3042,St Charles County
38.7911617,-121.2902766,Roseville North,NWC Hwy 65 & Pleasant Grove Blvd,10451 Fairway Dr,Roseville,CA,95678-1987,Placer County
38.7923798,-104.8017387,S Colorado Springs,SWC Lake Ave & Cheyenne Mtn Blvd,1630 E Cheyenne Mountain Blvd,Colorado Springs,CO,80906-4050,El Paso County
38.7941452,-77.6068581,Gainesville,SEC Linton Hall Rd & US Hwy 29,13301 Gateway Center Dr,Gainesville,VA,20155-2984,Prince William County
38.7983466,-77.3010937,Fairfax,NWC Guinea Rd & New Guinea Rd,10301 New Guinea Rd,Fairfax,VA,22032-3268,Fairfax County
38.8045014,-121.2092311,Rocklin,SWC of Sierra College Boulevard & Granite Drive,5104 Commons Dr,Rocklin,CA,95677,Placer County
38.8057685,-90.3102166,Florissant,NEC Thunderbird & US 67,2341 N Highway 67,Florissant,MO,63033-2033,St Louis County
38.81621,-94.5157484,Belton,NWC Rt 58/North Ave & Mullen Rd,1106 E North Ave,Belton,MO,64012-5104,Cass County
38.8195894,-90.8810354,Wentzville,NWC I-70 & Wentzville Pkwy,1883 Wentzville Pkwy,Wentzville,MO,63385-3896,St Charles County
38.834345,-77.0494859,Alexandria,SEC Rte 120 & US 1,3101 Jefferson Davis Hwy,Alexandria,VA,22305-3042,
38.8444964,-77.1186771,Skyline,SWC Rt 7 & S George Mason Dr,5115 Leesburg Pike,Falls Church,VA,22041-3207,Fairfax County
38.8484772,-94.8200198,Olathe South,SEC I-35 & 151st St.,20255 W 154th St,Olathe,KS,66062-7055,Johnson County
38.8489873,-76.8870333,Forestville,NWC Pennsylvania Ave & Donnell Dr,3101 Donnell Dr,District Heights,MD,20747-3204,Prince George's County
38.8531394,-94.6825641,Overland Park South,SWC US 69 & 151st St,8101 W 151st,Overland Park,KS,66223-2113,Johnson County
38.855371,-77.3927534,Fair Lakes,NWC I-66 & Fairfax Cty Pkwy,13047 Fair Lakes Shopping Ctr,Fairfax,VA,22033-5179,Fairfax County
38.8681122,-77.1420097,Falls Church,NEC US 50 & Patrick Henry Dr,6100 Arlington Blvd,Falls Church,VA,22044-2901,Fairfax County
38.8702039,-121.3041859,Lincoln,SEC Ferrari Ranch Rd & Joiner Pkwy,950 Groveland Ln,Lincoln,CA,95648-8041,Placer County
38.8733047,-77.2290159,Merrifield,SEC Lee Highway & Eskridge RD.,2905 District Ave S,Fairfax,VA,22031,Fairfax County
38.8795241,-94.6063903,Stateline,SEC State Line Rd & 135th St,1201 W 136th St,Kansas City,MO,64145-1647,Jackson County
38.8884577,-104.7173892,Colorado Springs East,NEC Carefree Circle & Powers Blvd,3810 Bloomington St,Colorado Springs,CO,80922-3203,El Paso County
38.8944878,-77.0743369,Rosslyn,SWC Wilson Blvd and N Oak St,1500 Wilson Blvd,Rosslyn,VA,22209-2458,Arlington County
38.8948483,-77.4453026,Chantilly,SWC US 50 & Rte 28,14391 Chantilly Crossing Ln,Chantilly,VA,20151-2118,Fairfax County
38.8962053,-76.8271509,Largo,NEC Rte 202 & Rte 214,10500 Campus Way S,Upper Marlboro,MD,20774-1309,Prince George's County
38.9049199,-104.7806994,Colorado Springs North,SWC Academy Blvd & Montebello,5240 N Academy Blvd,Colorado Springs,CO,80918-4004,El Paso County
38.9076271,-94.6750347,Overland Park,SWC Metcalf & 123rd St,12200 Blue Valley Pkwy,Overland Park,KS,66213-2639,Johnson County
38.9100602,-94.7644775,Olathe,SEC I-35 & 119th,15345 W 119th St,Olathe,KS,66062-1074,Johnson County
38.9217093,-90.1702929,Alton,NEC Homer Adams Pkwy & Alby Rd,300 Homer M Adams Pkwy,Alton,IL,62002-5928,Madison County
38.9257422,-95.2641662,Lawrence,SWC US 59 & 33rd St,3201 S Iowa St,Lawrence,KS,66046-5205,Douglas County
38.9263534,-94.410611,Lees Summit,NWC US 50 & Chipman Rd,1850 NW Chipman Rd,Lees Summit,MO,64081-3938,Jackson County
38.9295706,-77.0331958,Columbia Heights,NWC Irving St NW & 14th St NW,3100 14th St NW,Washington,DC,20010-2444,
38.9430606,-121.0952629,Auburn,NEC Hwy 49 & Bell Rd,2700 Bell Rd,Auburn,CA,95603-2508,Placer County
38.9508481,-94.7197503,Overland Park West,SEC Quivira Rd & 97th St,11501 W 97th St,Overland Park,KS,66214-2289,Johnson County
38.9526277,-76.7230258,Bowie,SWC US 301 & Rte 50,4600 Mitchellville Rd,Bowie,MD,20716-3110,Prince George's County
38.9535305,-76.825027,Lanham,SEC SR 450 & Lottsford Vista Rd,10401 Martin Luther King Jr Hwy,Bowie,MD,20720-4201,Prince George's County
38.9552648,-77.3701983,Reston,NEC Rte 267 & Fairfax Cty Pkwy,12197 Sunset Hills Rd,Reston,VA,20190-3208,Fairfax County
38.9632515,-78.1931076,Front Royal,NWC I-66 & Winchester Rd,10 Crooked Run Plaza,Front Royal,VA,22630-7004,Warren County
38.9642585,-92.3777163,Columbia,NWC US 740 & Worley St,2400 Bernadette Dr,Columbia,MO,65203-4616,Boone County
38.9686274,-76.9575033,Prince Georges Plaza,NWC Rt 410 & Belcrest Rd,3500 East West Hwy Ste 1200,Hyattsville,MD,20782-5003,Prince George's County
38.9717322,-94.6073361,Ward Parkway,NWC Ward Pkwy & 89th St.,8509 State Line Rd,Kansas City,MO,64114-2723,Jackson County
38.9734835,-104.7460767,Colorado Springs NE,NEC Powers Blvd & Union Blvd,9670 Prominent Pt,Colorado Springs,CO,80924-5000,El Paso County
38.9803461,-76.5412711,Annapolis,NWC Rte 2 & Forest Blvd,1911 Towne Centre Blvd,Annapolis,MD,21401-3020,Anne Arundel County
38.9823931,-76.9370417,College Park,SEC Baltimore and College Ave,7501 Baltimore Ave,College Park,MD,20740,Prince George's County
38.998968,-76.9064597,Greenbelt,NEC Greenbelt Rd/Rte 193 & Cherrywood Ln,6100 Greenbelt Rd,Greenbelt,MD,20770-4063,Prince George's County
39.0093176,-77.4388459,Sterling West,NWC State Hwy 28 & Waxpool Rd,45130 Columbia Pl,Sterling,VA,20166-2500,Loudoun County
39.0105341,-94.7680112,Shawnee,NWC Shawnee Mission & Lackman,15700 Shawnee Mission Pkwy,Shawnee,KS,66217-9321,Johnson County
39.017937,-94.6646408,Mission,NEC Shawnee Mission Pkwy & Metcalf,6100 Broadmoor St,Mission,KS,66202-3229,Johnson County
39.0197717,-84.6339296,Florence,NWC Houston Rd & Hansel Dr,1100 Hansel Dr,Florence,KY,41042-4869,Boone County
39.0232808,-94.2483693,Blue Springs,SEC I-70 & NE Adams Dairy Pkwy,1040 NE CORONADO,Blue Springs,MO,64014-2971,Jackson County
39.025808,-77.4007448,Sterling,SWC Rte 7 & Cascades Pkwy,46201 Potomac Run Plz,Sterling,VA,20164-6609,Loudoun County
39.0276387,-95.7601807,Topeka,SEC Wanamaker Rd & 21st St,2120 SW Wanamaker Rd,Topeka,KS,66614-5231,Shawnee County
39.0347496,-76.6839988,Crofton,NWC MD3/Brickhead Rd,2384 BRANDERMILL BLVD,Gambrills,MD,21054,Anne Arundel County
39.0384223,-77.0530309,Wheaton,SWC University Blvd & Viers Mill Rd,11160 Veirs Mill Rd,Silver Spring,MD,20902-2538,Montgomery County
39.051108,-94.3694547,Independence,NWC 39th St & Bolger Rd,17810 E 39th St S,Independence,MO,64055-3870,Jackson County
39.0516191,-76.9567567,Silver Spring,SEC Broadbirch & Cherry Hill,12000 Cherry Hill Rd,Silver Spring,MD,20904-1985,Montgomery County
39.0561853,-77.1147832,Rockville,NEC Rockville Pike & Randolph Rd,5700 Bou Ave,Rockville,MD,20852-1663,Montgomery County
39.073813,-84.313333,Beechmont Area,NEC Beechmont Ave & Nordyke Rd,8680 Beechmont Ave,Cincinnati,OH,45255-4710,
39.0882328,-84.4781544,Newport,SWC I-471 & Memorial Pkwy,160 Pavilion Pkwy,Newport,KY,41071-2884,Campbell County
39.0951733,-108.6034802,Grand Junction,NEC Hwy 6 & 24 Rd,2424 Highway 6 and 50,Grand Junction,CO,81505-1109,Mesa County
39.0966345,-76.8102592,Laurel,SWC Rte 295 & Rte 198,3343 Corridor Marketplace,Laurel,MD,20724-2378,Anne Arundel County
39.0999986,-119.7782988,Carson City,SWC US 395 & Jacks Valley Rd,910 Jacks Valley Rd,Carson City,NV,89705-6936,Douglas County
39.1160649,-77.5352439,Leesburg,NEC US Hwy 15 & Edwards Ferry Rd,1200 Edwards Ferry Rd,Leesburg,VA,20176-3318,Loudoun County
39.1184033,-77.2023497,Gaithersburg,SWC I-270 & I-370,25 Grand Corner Ave,Gaithersburg,MD,20878-7305,Montgomery County
39.1276709,-94.8313388,KC Speedway,SEC Parallel Pkwy & 110th St,10900 Stadium Pkwy,Kansas City,KS,66111-8100,Wyandotte County
39.132762,-76.6338772,Glen Burnie,SEC Rbrt Crain Hwy & Nolpark Ct,7951 Nolpark Ct,Glen Burnie,MD,21061-5205,Anne Arundel County
39.1452539,-84.6200912,Western Hills,NEC Glenway Ave & Werk Rd,6150 Glenway Ave,Cincinnati,OH,45211-6319,Hamilton County
39.1461393,-121.6321623,Yuba City,NEC Butte House Rd & Hwy 99,1153 Butte House Rd,Yuba City,CA,95991-3102,Sutter County
39.1537587,-78.1671296,Winchester,SWC I-81 & Rte 50 @ Adams Dr,2340 Legge Blvd,Winchester,VA,22601-7008,
39.1599385,-75.5108846,Dover,NEC Rte 13/113 & Lookerman St,148 John Hunn Brown Rd,Dover,DE,19901-4708,Kent County
39.161611,-84.425582,Cincinnati Central,SWC I-71 & Ridge Ave,4825A Marburg Ave,Cincinnati,OH,45209-5013,Hamilton County
39.1617523,-86.4942047,Bloomington,SEC E. 3rd St. (SR 46) & College Mall Rd,2966 E 3rd St,Bloomington,IN,47401-5424,Monroe County
39.1627353,-84.2749909,Milford,NWC I-275 & Milford Parkway,100 Rivers Edge,Milford,OH,45150-2585,Clermont County
39.1712838,-96.605856,Manhattan,NWC Fort Riley Blvd & Seth Child Rd,800 Commons Pl,Manhattan,KS,66503-3001,Riley County
39.1743321,-94.5325242,Kansas City Chouteau,SEC I-35 & Chouteau Trafficway,4375 N Chouteau Trfy,Kansas City,MO,64117-1743,Clay County
39.190256,-76.6099482,Glen Burnie North,SEC Ritchie Hwy & Rte 710,6717 Ritchie Hwy,Glen Burnie,MD,21061-2318,Anne Arundel County
39.1974649,-76.8131793,Columbia,SEC Rte 175 & Dobbin Rd,6111 Dobbin Rd,Columbia,MD,21045-5802,Howard County
39.1984534,-77.2489991,Germantown,SWC Rte 355 & Rte 27,20908 Frederick Rd,Germantown,MD,20876-4134,Montgomery County
39.2189398,-85.8846702,Columbus,NWC Marr Rd & US 31,1865 N National Rd,Columbus,IN,47201-5194,Bartholomew County
39.2220061,-78.1361068,Winchester North,NEC I-81 & US Hwy 11,191 Market St,Winchester,VA,22603-4750,Frederick County
39.2244357,-84.3949291,Blue Ash,SWC Ronald Reagan Hwy & Plainfield Rd,9099 Plainfield Rd,Blue Ash,OH,45236-1245,Hamilton County
39.2357067,-84.5888296,Colerain,SEC Colerain Ave & Compton Rd,9040 Colerain Ave,Cincinnati,OH,45251-2402,Hamilton County
39.2478211,-94.463839,Liberty,NWC State Rte 152 & I-35,9220 NE Barry Rd,Kansas City,MO,64157-1209,Clay County
39.2486546,-94.5956527,Kansas City North,NWC US 169 & Barry Rd,8420 N Madison Ave,Kansas City,MO,64155-2777,Clay County
39.250531,-76.81735,Ellicott City,SEC US 29 & Rte 103,4390 Montgomery Rd,Ellicott City,MD,21043-6068,Howard County
39.2573007,-94.6552367,Kansas City NW,NEC I-29 & Rte 152,9040 N Skyview Ave,Kansas City,MO,64154-8501,Platte County
39.274815,-76.5665001,Baltimore East,SEC Boston St & South Baylis St,3559 Boston Street,Baltimore,MD,21224,
39.2884082,-84.454329,Springdale,NWC E Kemper Rd & Century Blvd,900 E Kemper Rd,Springdale,OH,45246-2518,Hamilton County
39.2960088,-84.304718,Fields Ertel,NEC I-71 & Kings Automall Rd,9841 Waterstone Blvd,Cincinnati,OH,45249-8296,Warren County
39.3112286,-80.2737673,Bridgeport,NWC I-79 & Rt. 24,2800 Meadowbrook Mall,Bridgeport,WV,26330-9795,Harrison County
39.3171707,-76.6564474,Baltimore West,SWC State Hwy 26 & State Hwy 140,3201 Tioga Pkwy,Baltimore,MD,21215-7987,
39.3350537,-76.4488853,Middle River,NWC Martin Blvd & Middle River Rd,1330 Martin Blvd,Middle River,MD,21220-4104,Baltimore County
39.3564101,-84.361086,West Chester Township,NEC Tylersville Rd & Cox Rd,7644 Voice of America Center Dr,West Chester,OH,45069-2794,Butler County
39.371215,-76.4514673,White Marsh,SEC White Marsh Blvd & I-95,5230 Campbell Blvd,Nottingham,MD,21236-4983,Baltimore County
39.378472,-84.2197617,South Lebanon,SEC I-71 & State Hwy 48,400 Corwin Nixon Blvd,South Lebanon,OH,45065-1196,Warren County
39.3822665,-77.3973842,Frederick,NEC Rte 355 & Holiday Drive,5437 Urbana Pike,Frederick,MD,21704-7275,Frederick County
39.3850103,-76.7312057,Pikesville,SEC I-695 & Reistertown Rd,1737 Reisterstown Rd,Pikesville,MD,21208-2907,Baltimore County
39.3880491,-84.5047543,Fairfield Township,NEC Bypass 4 & Fox Hwy,3369 Princeton Rd,Hamilton,OH,45011-5389,Butler County
39.3933907,-76.5830981,Towson,SEC Joppa Rd & Goucher Blvd,1238 Putty Hill Ave,Towson,MD,21286-5844,Baltimore County
39.407866,-104.8561375,Castle Rock,NEC Founders Pkwy & Trail Boss Rd,5010 Founders Pkwy,Castle Rock,CO,80108-7838,Douglas County
39.4201435,-75.0405589,Millville,SWC Rt 55 & Rt 47,2100 N 2nd St,Millville,NJ,08332-1304,Cumberland County
39.4328328,-76.7991893,Owings Mills,SEC Reistertown Rd & Featherbed,11200 Reisterstown Rd,Owings Mills,MD,21117-1903,Baltimore County
39.4374608,-77.9929834,Martinsburg,SWC I-81 & SR 45,436 Retail Commons Pkwy,Martinsburg,WV,25403-6183,Berkeley County
39.4514069,-74.6339611,Mays Landing,SWC Atl City Exy & Wrangleboro,380 Consumer Sq,Mays Landing,NJ,08330-3326,Atlantic County
39.4597162,-76.3166657,Abingdon,NWC Rt 24 & I-95,403 Constant Friendship Blvd,Abingdon,MD,21009-2566,Harford County
39.4622168,-76.6334224,Timonium,NEC York Rd & Galloway Ave,9901 York Rd,Cockeysville,MD,21030-3407,Baltimore County
39.4630416,-119.7804959,Reno South,SEC Executive Pkwy & Virginia St,6845 Sierra Center Pkwy,Reno,NV,89511-2214,Washoe County
39.5135563,-104.772287,Parker,NWC Twenty Mile Rd & Dransfeldt Rd,11150 S Twenty Mile Rd,Parker,CO,80134-4952,Douglas County
39.5207048,-76.1785124,Aberdeen,SEC Rt 22 & Beards Hill Rd,1025 Middleton Rd,Aberdeen,MD,21001-2263,Harford County
39.5256603,-76.3507288,Bel Air,NEC Rte 24 & Tollgate Mall Rd,580 Marketplace Dr,Bel Air,MD,21014-4310,Harford County
39.5350705,-104.8843351,Lone Tree,SEC Lincoln Ave & S Yosemite St,10001 Commons St,Lone Tree,CO,80124-5547,Douglas County
39.535723,-119.7175362,Sparks South,NWC I-80 & Sparks Blvd,1550 E Lincoln Way,Sparks,NV,89434-8989,Washoe County
39.5498656,-105.0048958,Highlands Ranch,NEC W Highlands Ranch Pkwy & Lucent Blvd,1265 Sgt Jon Stiles Dr,Highlands Ranch,CO,80129-2265,Douglas County
39.55599,-107.3428598,Glenwood Springs,SEC Devereux Rd & Midland Ave,110 W Meadows Dr,Glenwood Springs,CO,81601-9516,Garfield County
39.5653137,-104.9662815,Douglas County,SWC University & Cty Line Rd,1950 E County Line Rd,Highlands Ranch,CO,80126-2437,Douglas County
39.5672537,-76.9745282,Westminster,NWC Rte 140 & Rte 97,200 Malcolm Dr,Westminster,MD,21157-6110,Carroll County
39.5812327,-104.7220796,Aurora Saddle Rock,NEC E-470 & Gartrell Rd,7400 S Gartrell Rd,Aurora,CO,80016-4236,Arapahoe County
39.5841054,-104.8780193,Arapahoe,SEC Arapahoe & I-25,6767 S Clinton St,Englewood,CO,80112-3617,Arapahoe County
39.5914925,-104.8047531,Aurora South,SWC E Arapahoe Rd & State Hwy 83,15700 E Briarwood Cir,Aurora,CO,80016-1558,Arapahoe County
39.6033567,-86.1569826,Greenwood South,SEC Hwy 135 & Smith Valley Rd,895 S State Rd 135,Greenwood,IN,46143-9413,Johnson County
39.6107808,-105.1018072,Denver SW,NEC W Bowles & W Cross Dr,9390 W Cross Dr,Littleton,CO,80123-2202,Jefferson County
39.6199674,-77.7733014,Hagerstown,SEC I-81 & Cole Rd,17213 Cole Rd,Hagerstown,MD,21740-6981,Washington County
39.6326905,-84.2135987,Dayton South,SWC Rte 725 & Kingsridge Dr,2300 Miamisburg Centerville Rd,Dayton,OH,45459-3722,Montgomery County
39.6362171,-104.7903463,Aurora SE,SEC Quincy & Buckley,16910 E Quincy Ave,Aurora,CO,80015-2745,Arapahoe County
39.6377346,-106.078123,Silverthorne,SWC State Hwy 9 & Annie Rd,715 Blue River Pkwy,Silverthorne,CO,80498-9224,Summit County
39.6493955,-80.0003752,Morgantown,SEC I-79 & Chaplin Rd,5001 University Towne Center Dr,Morgantown,WV,26501-2267,Monongalia County
39.6504695,-105.0059108,Sheridan,SWC US Hwy 285 & S Santa Fe Dr,3650 Riverpoint Pkwy,Sheridan,CO,80110-3312,Arapahoe County
39.6548222,-104.9006342,Denver SE,SEC Hampton & Tamarac,7777 E Hampden Ave,Denver,CO,80231,Denver County
39.6583593,-84.1047472,Sugarcreek Township,SEC Wilmington Pike & Feed Wire Rd,4341 Feedwire Rd,Dayton,OH,45440-3970,Greene County
39.66587,-86.08411,Southport,NEC I-65 & Southport,4850 E Southport Rd,Indianapolis,IN,46237-3321,Marion County
39.6783502,-75.6497691,Christiana,SEC I-95 & Rte 1,800 Christiana Mall,Newark,DE,19702-3216,New Castle County
39.6912303,-104.8629585,Aurora West,SEC Colorado & E Mississippi,1400 S Havana St,Aurora,CO,80012-4014,Arapahoe County
39.7077482,-105.0789762,Lakewood,SEC S Wadsworth Blvd & Alameda Ave,460 S Vance St,Lakewood,CO,80226-3305,
39.7084319,-104.9371056,Glendale,SEC Colorado Blvd & Alameda Av,4301 E Virginia Ave,Glendale,CO,80246-1510,Arapahoe County
39.7103701,-74.2840119,Stafford Township,SWC Garden State Pkwy & Rte 72,209 Stafford Park Blvd,Manahawkin,NJ,08050-2734,Ocean County
39.7158548,-86.3551836,Plainfield,SEC US 40 & Shady Ln,2673 E Main St,Plainfield,IN,46168-2710,Hendricks County
39.7158711,-104.8217297,Aurora,NEC Alameda Ave & I-225,14200 E Ellsworth Ave,Aurora,CO,80012-1402,Arapahoe County
39.7260081,-121.8025425,Chico,SEC 20th St & I-99,1951 E 20th St,Chico,CA,95928-6300,Butte County
39.7301902,-82.6214124,Lancaster,SWC River Valley Blvd & N Pierce Ave,1300 River Valley Blvd,Lancaster,OH,43130-1649,Fairfield County
39.7328456,-75.0397832,Turnersville,SQ Blackhorse Pike & Watson Dr,4001 Black Horse Pike,Turnersville,NJ,08012-1762,Gloucester County
39.7334764,-105.1571457,Denver West,SEC Denver W Marriott & Colfax Ave,14500 W Colfax Ave Unit B1,Lakewood,CO,80401-3203,Jefferson County
39.7463006,-105.0560834,Edgewater,SWC Sheridan Blvd & 20th St,1985 Sheridan Blvd,Edgewater,CO,80214-1325,Jefferson County
39.7474237,-74.9949186,Gloucester Township,NEC Berlin Cross Keys & Chews Landing Rd,487 Cross Keys Rd,Sicklerville,NJ,08081-9749,Camden County
39.749719,-89.7108465,Springfield,SWC Veterans Pkwy & Lindbergh,3445 Freedom Dr,Springfield,IL,62704-6517,Sangamon County
39.7603615,-86.3423189,Avon,SWC Hwy 36 & 1050 Rd,10209 E US Highway 36,Avon,IN,46123-7985,Hendricks County
39.7616052,-84.0506313,Beavercreek,SEC N Fairfield & New Germany Tre,2490 N Fairfield Rd,Beavercreek,OH,45431-1787,Greene County
39.7648152,-75.1314072,Mantua,NEC Hwy 55 & Woodbury Glassboro Rd,675 Woodbury Glassboro Rd,Sewell,NJ,08080-3733,Gloucester County
39.7751179,-85.9868158,Washington Square,NEC Washington & Mitthoefer,10202 E Washington St,Indianapolis,IN,46229-2670,Marion County
39.7834539,-104.8955498,Denver Stapleton,NEC I-270 & Quebec St,7930 Northfield Blvd,Denver,CO,80238-3527,Denver County
39.7886304,-105.1130285,Arvada South,NWC W 50th Ave & Kipling Pkwy,5071 Kipling St,Wheat Ridge,CO,80033-2251,Jefferson County
39.8115839,-94.813246,St Joseph,NEC N Belt Hwy & Cook Rd,5201 N Belt Hwy,St. Joseph,MO,64506-1297,Buchanan County
39.8232422,-86.2816311,Eagle Creek,SWC W 38th St & Hwy 465,6925 W 38th St,Indianapolis,IN,46254-3905,Marion County
39.827051,-76.9975429,Hanover,NEC Eisenhower Dr & Carlisle St,31 WILSON AVE,Hanover,PA,17331-5207,York County
39.8297215,-75.091469,Deptford,NWC Rt 41 & Deptford Ctr Rd,1900 Deptford Center Rd,Deptford,NJ,08096-5624,Gloucester County
39.8311006,-75.5407352,Brandywine,NEC US 202 & Naamans Rd,1050 Brandywine Pkwy,Wilmington,DE,19803-1492,New Castle County
39.8402253,-105.0819275,Arvada,SWC Wadsworth & W 80th,7899 Wadsworth Blvd,Arvada,CO,80003-2107,Jefferson County
39.8503759,-74.9838202,Voorhees,NEC Whitehorse Rd & HaddonfieldBerlin Rd,1139 White Horse Rd,Voorhees,NJ,08043-2107,Camden County
39.8657901,-86.1194334,Indy Glendale,SEC N Keystone Ave & E 62nd St,6101 N Keystone Ave,Indianapolis,IN,46220-2488,Marion County
39.8663521,-74.9229916,Marlton,NWC SR73 & Ardsley Rd,751 Route 73 S,Marlton,NJ,08053-9637,Burlington County
39.8707935,-84.1334179,Huber Heights,NEC I-70 & Rte 202,5700 Executive Blvd,Huber Heights,OH,45424-1449,Montgomery County
39.8767266,-83.0369871,Grove City,SEC Buckeye Pkwy & Stringtown Rd,4144 Buckeye Pkwy,Grove City,OH,43123-8175,Franklin County
39.8806316,-75.52744,Concord Township,SWC Baltimore Pike/US 1 & Conchester Rd,600 Hatton Dr,Glen Mills,PA,19342-3317,Delaware County
39.886487,-105.0788494,Westminster,NWC US 36 & Church Ranch Blvd,10445 Reed St,Westminster,CO,80021-6063,Jefferson County
39.8900432,-88.9590411,Decatur,SWC US 51 & Mound Rd,355 W Mound Rd,Decatur,IL,62526-1965,Macon County
39.9077658,-79.7587234,South Union Twp,SWC Matthews Dr & New Salem Rd,120 Matthew Dr,Uniontown,PA,15401-8418,Fayette County
39.9142824,-86.1370256,Nora Plaza,NEC 86th St & Evergreen Ave,1300 E 86th St Ste 35,Indianapolis,IN,46240-1990,Marion County
39.9150956,-75.3348149,Springfield,SWC Baltimore Pike & Woodland Ave,857 Baltimore Pike,Springfield,PA,19064-3963,Delaware County
39.915228,-75.350082,Springfield West,NWC Baltimore Pike & Rt 320/Sproul Rd,1200 Baltimore Pike,Springfield,PA,19064-2701,Delaware County
39.9167124,-104.9746635,Thornton,NEC E 120th Ave & Washington St,1001 E 120th Ave,Thornton,CO,80233-5711,Adams County
39.9243678,-75.14615,Philadelphia SE,NEC I-95 & Snyder Ave,1 Mifflin St,Philadelphia,PA,19148-2017,Philadelphia County
39.933945,-82.793151,Reynoldsburg,NWC I-70 & State Hwy 256,2437 Taylor Park Dr,Reynoldsburg,OH,43068-8036,Fairfield County
39.9343295,-75.0253108,Cherry Hill,SEC Rte 38 & Haddonfield Rd,2137 Route 38,Cherry Hill,NJ,08002-2045,Camden County
39.9365981,-86.2321611,Carmel West,SEC Michigan (Hwy 421) & 106th St,10401 N Michigan Rd,Carmel,IN,46032-7939,Hamilton County
39.9428909,-77.6318669,Chambersburg,NWC Walker Rd & Norland Ave,913 Norland Ave,Chambersburg,PA,17201-4213,Franklin County
39.9502438,-75.160062,Phila-Washington Square W,SEC 12th and Chestnut St,1128 CHESTNUT ST,Philadelphia,PA,19107-4802,Philadelphia County
39.9516348,-75.1721015,Phila-Rittenhouse Square N,15th Street and Market Street,1900 CHESTNUT ST,Philadelphia,PA,19103-4610,Philadelphia County
39.9563689,-104.7803947,Brighton,SWC I-76 & 144th Ave,2171 Prairie Center Pkwy,Brighton,CO,80601-7000,Adams County
39.9565708,-105.1744419,Superior,SWC Hwy 36 & McCaslin Blvd,400 Marshall Rd,Superior,CO,80027-8623,Boulder County
39.9588881,-104.9955839,Westminster NE,NWC I-25 & 144th Ave,14451 Orchard Pkwy,Westminster,CO,80023-9174,Adams County
39.9597319,-86.0098904,Fishers,NWC I-69 & 116th St,11750 Commercial Dr,Fishers,IN,46038-2903,Hamilton County
39.9646677,-76.7787222,York West,NWC PA Hwy 74 & York Crossing Dr,2251 York Crossing Dr,York,PA,17408-4753,York County
39.967915,-74.9145936,Mount Laurel,NWC I-295 & Hwy 38,4 Centerton Rd,Mount Laurel,NJ,08054-6102,Burlington County
39.9708562,-82.8952759,Whitehall,SEC E Broad St & Robinwood Ave,3955 E Broad St,Whitehall,OH,43213-1130,Franklin County
39.9874562,-76.6809903,York Galleria,NWC Rte 24 & US 30,2610 Pleasant Valley Rd,York,PA,17402-9609,York County
39.9882425,-74.1745937,Toms River,NEC Hooper & Schenck's Mill,1331 Hooper Ave,Toms River,NJ,08753-2822,Ocean County
39.9884515,-82.7846174,Columbus East,NEC Broad St & Waggoner Rd,8100 E Broad St,Reynoldsburg,OH,43068-8019,Franklin County
39.9908412,-83.1491341,Columbus Far SW,NEC Hilliard Rome Rd & Renner Rd,1970 Hilliard Rome Rd,Hilliard,OH,43026-7566,Franklin County
39.9911728,-75.0889841,Phila-Bridesburg,NEC Castor Ave & Aramingo Ave,2701 Castor Ave,Philadelphia,PA,19134-5505,Philadelphia County
39.9938392,-83.027467,Columbus Central,NWC Rte 315 & King St,1717 Olentangy River Rd,Columbus,OH,43212-1452,Franklin County
40.0061462,-75.2126765,Philadelphia West,SEC City Ave & Monument Rd,4000 Monument Rd,Philadelphia,PA,19131-1600,Philadelphia County
40.0075145,-86.1288747,Carmel,NWC US 31 & 151st St,1600 E 151st Street,Carmel,IN,46032-5056,Hamilton County
40.0124305,-74.9580384,Delran,SWC Rt 130 & Haines Mill Rd,4004 Rte 130 N,Delran,NJ,08075-2414,Burlington County
40.0216678,-105.2560641,Boulder,SEC 28th & Pearl,2800 Pearl St,Boulder,CO,80301-1123,Boulder County
40.0266308,-76.2040272,Lancaster East,NEC US Hwy 30 & Witmer Rd,2385 Covered Bridge Dr,Lancaster,PA,17602-1174,Lancaster County
40.0322945,-82.4517494,Heath,NWC State Hwy 79 & S 30th St,270 Airport Pkwy,Heath,OH,43056-1278,Licking County
40.0354065,-74.8250722,Burlington,NWC NJ Trnpk & Rte 541,2703 Route 541,Burlington,NJ,08016-4175,Burlington County
40.0383665,-83.1239117,Hilliard,NEC I-270 & Hilliard Cemetery Rd,4211 Trueman Blvd,Hilliard,OH,43026-2480,Franklin County
40.0390482,-75.628704,Exton,SEC Rte 100 & Sheon Rd,201 Sunrise Blvd,Exton,PA,19341-2336,Chester County
40.0488244,-75.5205305,Malvern,SEC US 202 & Rte. 29,455 Carnegie Blvd,Malvern,PA,19355-8599,Chester County
